id_cliente;nome_cliente;idade;data_atendimento;serviço;produto_vendido;valor_serviço;valor_produto
C021;Breno Nogueira;27;2024-07-29;Combo 1;;110;0
C054;Joaquim Caldeira;26;2024-07-29;Acabamento;;28;0
C114;João Gabriel da Mota;8;2024-07-29;Corte a Maquina;;55;0
C003;Dr. Daniel Vieira;37;2024-07-29;Combo 2;;100;0
C105;João Vitor Cunha;56;2024-07-29;Corte de Cabelo;;70;0
C177;Thiago Melo;79;2024-07-30;Barba Modelada;;55;0
C116;Lucca Moraes;21;2024-07-30;Corte de Cabelo;;70;0
C210;João Miguel da Paz;64;2024-07-30;Corte de Cabelo;;70;0
C182;Sr. Alexandre Azevedo;41;2024-07-30;Barba Modelada;;55;0
C087;Augusto Nunes;53;2024-07-30;Barba Modelada;;55;0
C075;Thiago da Rosa;33;2024-07-30;Corte de Cabelo;;70;0
C026;João Felipe Cavalcanti;77;2024-07-30;Sobrancelha;;35;0
C050;Pedro Henrique Fogaça;72;2024-07-30;Combo 2;;100;0
C120;Gabriel Rodrigues;10;2024-07-30;Corte de Cabelo;;70;0
C217;Thales Ferreira;33;2024-07-30;Corte de Cabelo;;70;0
C109;Luiz Otávio Santos;30;2024-07-30;Limpeza de pele;;45;0
C169;Alexandre Gomes;70;2024-07-30;Corte de Cabelo;;70;0
C094;Felipe Barros;65;2024-07-30;Combo 1;;110;0
C072;João Lucas Cunha;79;2024-07-30;Corte a Maquina;;55;0
C170;Dr. Noah Farias;18;2024-07-30;Corte a Maquina;Balm;55;49
C075;Thiago da Rosa;33;2024-07-31;Limpeza de pele;Balm;45;49
C074;Lucas Gabriel Azevedo;70;2024-07-31;Sobrancelha;;35;0
C154;João Guilherme Ribeiro;78;2024-07-31;Corte de Cabelo;;70;0
C105;João Vitor Cunha;56;2024-07-31;Corte de Cabelo;Balm;70;49
C098;Dr. Nathan Viana;35;2024-07-31;Corte de Cabelo;;70;0
C034;João Moraes;29;2024-07-31;Barba Modelada;;55;0
C209;Lorenzo Martins;37;2024-07-31;Depilação de nariz;Pomada de cabelo;35;89
C231;Francisco Vieira;53;2024-07-31;Combo 1;;110;0
C198;Dr. Luiz Miguel Vieira;30;2024-07-31;Corte de Cabelo;;70;0
C196;Gabriel Peixoto;31;2024-07-31;Corte de Cabelo;;70;0
C021;Breno Nogueira;27;2024-07-31;Corte de Cabelo;;70;0
C184;Sr. Alexandre Silva;49;2024-07-31;Combo 1;Shampoo de barba;110;49
C144;Enrico Moura;40;2024-07-31;Acabamento;;28;0
C011;Dr. Pedro Henrique Carvalho;56;2024-07-31;Combo 1;;110;0
C128;Gustavo Henrique Cardoso;3;2024-07-31;Combo 1;Balm;110;49
C182;Sr. Alexandre Azevedo;41;2024-07-31;Combo 1;;110;0
C070;Davi Luiz Fogaça;36;2024-07-31;Acabamento;;28;0
C241;Bruno Souza;25;2024-07-31;Combo 1;;110;0
C159;João Ribeiro;48;2024-07-31;Barba Modelada;Shampoo de barba;55;49
C138;Cauã Teixeira;2;2024-07-31;Combo 1;;110;0
C236;Eduardo Ramos;26;2024-07-31;Combo 2;;100;0
C174;Leonardo Novaes;23;2024-08-01;Corte de Cabelo;;70;0
C158;Vicente Cardoso;16;2024-08-01;Combo 1;;110;0
C117;Henrique Barros;22;2024-08-01;Corte de Cabelo;;70;0
C232;Levi da Mota;45;2024-08-01;Combo 1;Pomada de cabelo;110;89
C092;Marcos Vinicius Nogueira;42;2024-08-01;Hidratação;;70;0
C073;Sr. Diogo da Luz;23;2024-08-01;Barba Modelada;;55;0
C239;Danilo Pinto;19;2024-08-01;Sobrancelha;Shampoo de barba;35;49
C178;Benício da Mata;56;2024-08-01;Sobrancelha;;35;0
C246;Sr. Cauê da Costa;58;2024-08-01;Corte de Cabelo;Shampoo de barba;70;49
C194;Kevin Silva;77;2024-08-02;Combo 1;;110;0
C047;Diogo Lima;17;2024-08-02;Combo 1;;110;0
C043;Dr. Kaique Campos;35;2024-08-02;Sobrancelha;;35;0
C164;Nathan Cardoso;74;2024-08-02;Barba Modelada;;55;0
C166;Sr. João Vitor Vieira;12;2024-08-02;Combo 1;;110;0
C179;Dr. Vitor Barbosa;29;2024-08-02;Barba Modelada;;55;0
C158;Vicente Cardoso;16;2024-08-02;Corte de Cabelo;;70;0
C073;Sr. Diogo da Luz;23;2024-08-02;Corte de Cabelo;;70;0
C148;Sr. Enrico Teixeira;21;2024-08-02;Hidratação;;70;0
C225;Sr. João Felipe Pires;56;2024-08-02;Corte a Maquina;;55;0
C124;Dr. Gustavo Henrique Rodrigues;61;2024-08-02;Corte de Cabelo;Pomada de cabelo;70;89
C006;Dr. Davi Peixoto;19;2024-08-02;Corte a Maquina;;55;0
C132;João Vitor Azevedo;45;2024-08-02;Corte de Cabelo;;70;0
C104;Lucas Gabriel Gomes;76;2024-08-02;Limpeza de pele;Balm;45;49
C228;Benjamin Carvalho;8;2024-08-03;Combo 1;;110;0
C196;Gabriel Peixoto;31;2024-08-03;Corte de Cabelo;;70;0
C153;Yuri Cardoso;2;2024-08-03;Corte de Cabelo;;70;0
C196;Gabriel Peixoto;31;2024-08-03;Limpeza de pele;;45;0
C054;Joaquim Caldeira;26;2024-08-03;Acabamento;;28;0
C039;Paulo Cardoso;14;2024-08-03;Corte a Maquina;;55;0
C096;Enzo Moreira;60;2024-08-03;Depilação de nariz;;35;0
C108;Dr. Luiz Fernando Porto;48;2024-08-03;Corte de Cabelo;;70;0
C214;Gustavo Barbosa;75;2024-08-03;Sobrancelha;;35;0
C106;Sr. Yago Jesus;76;2024-08-03;Combo 1;;110;0
C156;João Felipe das Neves;64;2024-08-03;Combo 1;Shampoo de barba;110;49
C119;Erick Caldeira;78;2024-08-03;Barba Modelada;;55;0
C026;João Felipe Cavalcanti;77;2024-08-03;Corte de Cabelo;Balm;70;49
C159;João Ribeiro;48;2024-08-03;Combo 1;Balm;110;49
C243;Diogo Ribeiro;61;2024-08-03;Corte de Cabelo;Pomada de cabelo;70;89
C157;Erick da Cruz;4;2024-08-03;Corte a Maquina;;55;0
C017;Alexandre das Neves;66;2024-08-04;Combo 1;;110;0
C017;Alexandre das Neves;66;2024-08-04;Combo 1;;110;0
C221;João Felipe Almeida;14;2024-08-04;Combo 1;;110;0
C202;Breno Vieira;31;2024-08-04;Combo 2;;100;0
C106;Sr. Yago Jesus;76;2024-08-04;Combo 1;;110;0
C047;Diogo Lima;17;2024-08-04;Corte de Cabelo;;70;0
C089;Sr. Alexandre Cavalcanti;10;2024-08-04;Corte de Cabelo;Balm;70;49
C160;Noah Porto;41;2024-08-04;Corte a Maquina;Pomada de cabelo;55;89
C091;Marcos Vinicius Castro;74;2024-08-04;Barba Modelada;;55;0
C193;Diego Campos;4;2024-08-04;Combo 1;;110;0
C240;Benjamin Lima;56;2024-08-04;Combo 2;Shampoo de barba;100;49
C219;Lucca Nogueira;54;2024-08-04;Barba Modelada;;55;0
C150;Pedro Henrique Pereira;22;2024-08-04;Barba Modelada;Balm;55;49
C048;Otávio Araújo;50;2024-08-05;Hidratação;Shampoo de barba;70;49
C238;Dr. Heitor da Costa;59;2024-08-05;Combo 1;Shampoo de barba;110;49
C211;Cauê Almeida;29;2024-08-05;Corte de Cabelo;Shampoo de barba;70;49
C241;Bruno Souza;25;2024-08-05;Corte de Cabelo;;70;0
C178;Benício da Mata;56;2024-08-05;Depilação de orelha;Pomada de cabelo;35;89
C045;Luiz Gustavo Oliveira;60;2024-08-05;Combo 2;;100;0
C078;Luiz Fernando Costa;50;2024-08-05;Sobrancelha;;35;0
C195;Dr. João Felipe Lopes;72;2024-08-05;Corte de Cabelo;Shampoo de barba;70;49
C247;Dr. Danilo Caldeira;72;2024-08-05;Corte de Cabelo;;70;0
C105;João Vitor Cunha;56;2024-08-05;Hidratação;;70;0
C114;João Gabriel da Mota;8;2024-08-05;Combo 1;;110;0
C209;Lorenzo Martins;37;2024-08-05;Hidratação;;70;0
C040;Vinicius Nunes;47;2024-08-06;Combo 1;;110;0
C246;Sr. Cauê da Costa;58;2024-08-06;Hidratação;;70;0
C174;Leonardo Novaes;23;2024-08-06;Acabamento;;28;0
C177;Thiago Melo;79;2024-08-06;Corte de Cabelo;Pomada de cabelo;70;89
C081;Pedro Henrique da Cruz;30;2024-08-06;Combo 1;;110;0
C156;João Felipe das Neves;64;2024-08-06;Combo 1;Pomada de cabelo;110;89
C169;Alexandre Gomes;70;2024-08-06;Depilação de nariz;;35;0
C108;Dr. Luiz Fernando Porto;48;2024-08-06;Corte de Cabelo;;70;0
C209;Lorenzo Martins;37;2024-08-07;Corte de Cabelo;;70;0
C032;Gabriel Teixeira;37;2024-08-07;Combo 1;Pomada de cabelo;110;89
C124;Dr. Gustavo Henrique Rodrigues;61;2024-08-07;Combo 1;;110;0
C248;Bernardo Rocha;14;2024-08-07;Corte de Cabelo;;70;0
C066;Benício Moreira;22;2024-08-07;Depilação de nariz;;35;0
C098;Dr. Nathan Viana;35;2024-08-07;Combo 2;;100;0
C015;Theo Cardoso;29;2024-08-07;Sobrancelha;;35;0
C185;Dr. Marcelo Silva;58;2024-08-07;Combo 1;;110;0
C241;Bruno Souza;25;2024-08-07;Corte de Cabelo;;70;0
C144;Enrico Moura;40;2024-08-08;Corte de Cabelo;;70;0
C024;Breno das Neves;30;2024-08-08;Corte de Cabelo;;70;0
C027;Dr. Kaique Farias;37;2024-08-08;Combo 1;;110;0
C162;Breno da Paz;9;2024-08-08;Combo 1;;110;0
C217;Thales Ferreira;33;2024-08-08;Corte de Cabelo;Pomada de cabelo;70;89
C191;Enrico Peixoto;10;2024-08-08;Combo 1;;110;0
C023;Luiz Gustavo Moreira;55;2024-08-08;Acabamento;;28;0
C181;Dr. Enzo Gabriel Pinto;27;2024-08-08;Combo 1;Pomada de cabelo;110;89
C185;Dr. Marcelo Silva;58;2024-08-08;Combo 1;Pomada de cabelo;110;89
C081;Pedro Henrique da Cruz;30;2024-08-08;Corte de Cabelo;;70;0
C202;Breno Vieira;31;2024-08-08;Combo 1;Pomada de cabelo;110;89
C222;Antônio Carvalho;14;2024-08-08;Corte de Cabelo;Pomada de cabelo;70;89
C002;Raul da Rocha;5;2024-08-08;Corte a Maquina;;55;0
C040;Vinicius Nunes;47;2024-08-08;Barba Modelada;;55;0
C145;Pedro Henrique Vieira;66;2024-08-09;Corte de Cabelo;Pomada de cabelo;70;89
C150;Pedro Henrique Pereira;22;2024-08-09;Corte a Maquina;;55;0
C083;Samuel Azevedo;9;2024-08-09;Combo 1;;110;0
C224;Noah Nascimento;47;2024-08-09;Corte a Maquina;;55;0
C208;João Pedro Teixeira;32;2024-08-09;Corte de Cabelo;;70;0
C108;Dr. Luiz Fernando Porto;48;2024-08-09;Corte a Maquina;;55;0
C068;Thomas Melo;47;2024-08-09;Barba Modelada;Balm;55;49
C248;Bernardo Rocha;14;2024-08-09;Corte a Maquina;Balm;55;49
C198;Dr. Luiz Miguel Vieira;30;2024-08-09;Combo 1;;110;0
C112;Dr. Erick Ferreira;65;2024-08-09;Sobrancelha;;35;0
C125;Dr. Daniel Cardoso;69;2024-08-09;Depilação de orelha;;35;0
C209;Lorenzo Martins;37;2024-08-09;Combo 1;;110;0
C236;Eduardo Ramos;26;2024-08-09;Corte de Cabelo;Shampoo de barba;70;49
C121;Eduardo Nascimento;51;2024-08-09;Acabamento;Balm;28;49
C066;Benício Moreira;22;2024-08-10;Combo 2;Pomada de cabelo;100;89
C017;Alexandre das Neves;66;2024-08-10;Corte de Cabelo;;70;0
C188;Dr. Cauê Moraes;17;2024-08-10;Combo 1;;110;0
C078;Luiz Fernando Costa;50;2024-08-10;Combo 1;;110;0
C142;Enzo da Mota;66;2024-08-10;Depilação de orelha;Shampoo de barba;35;49
C064;Felipe Lopes;60;2024-08-10;Combo 2;Pomada de cabelo;100;89
C179;Dr. Vitor Barbosa;29;2024-08-10;Corte de Cabelo;Shampoo de barba;70;49
C178;Benício da Mata;56;2024-08-10;Barba Modelada;;55;0
C064;Felipe Lopes;60;2024-08-10;Corte de Cabelo;;70;0
C163;Thomas Cardoso;32;2024-08-10;Corte de Cabelo;Balm;70;49
C067;João Felipe Monteiro;49;2024-08-10;Corte a Maquina;Pomada de cabelo;55;89
C092;Marcos Vinicius Nogueira;42;2024-08-10;Hidratação;;70;0
C102;Kevin Moraes;70;2024-08-10;Combo 2;;100;0
C016;Levi Pereira;31;2024-08-10;Combo 2;Balm;100;49
C206;Sr. Bryan Rezende;11;2024-08-10;Combo 1;;110;0
C229;Fernando Castro;14;2024-08-10;Combo 1;;110;0
C024;Breno das Neves;30;2024-08-10;Combo 2;;100;0
C219;Lucca Nogueira;54;2024-08-10;Combo 1;;110;0
C210;João Miguel da Paz;64;2024-08-10;Sobrancelha;;35;0
C020;Sr. Calebe Peixoto;73;2024-08-11;Combo 1;;110;0
C236;Eduardo Ramos;26;2024-08-11;Corte a Maquina;;55;0
C055;Sr. Joaquim Cavalcanti;10;2024-08-11;Corte de Cabelo;;70;0
C220;Lorenzo Alves;26;2024-08-11;Sobrancelha;;35;0
C110;Diego Moraes;19;2024-08-11;Corte de Cabelo;Shampoo de barba;70;49
C132;João Vitor Azevedo;45;2024-08-11;Corte de Cabelo;;70;0
C196;Gabriel Peixoto;31;2024-08-11;Corte a Maquina;;55;0
C016;Levi Pereira;31;2024-08-11;Combo 1;;110;0
C011;Dr. Pedro Henrique Carvalho;56;2024-08-11;Acabamento;;28;0
C103;João Vitor Martins;35;2024-08-11;Corte de Cabelo;;70;0
C219;Lucca Nogueira;54;2024-08-11;Corte de Cabelo;;70;0
C216;Thales Almeida;62;2024-08-11;Combo 1;;110;0
C140;Cauã Freitas;66;2024-08-11;Barba Modelada;;55;0
C016;Levi Pereira;31;2024-08-11;Depilação de nariz;;35;0
C066;Benício Moreira;22;2024-08-12;Depilação de orelha;;35;0
C134;Heitor Moura;39;2024-08-12;Combo 2;;100;0
C092;Marcos Vinicius Nogueira;42;2024-08-12;Depilação de orelha;;35;0
C020;Sr. Calebe Peixoto;73;2024-08-12;Combo 2;;100;0
C212;Breno da Costa;71;2024-08-12;Combo 2;;100;0
C163;Thomas Cardoso;32;2024-08-12;Limpeza de pele;;45;0
C220;Lorenzo Alves;26;2024-08-12;Barba Modelada;;55;0
C232;Levi da Mota;45;2024-08-12;Corte de Cabelo;;70;0
C234;Joaquim Fernandes;33;2024-08-12;Combo 1;Balm;110;49
C191;Enrico Peixoto;10;2024-08-12;Corte de Cabelo;;70;0
C194;Kevin Silva;77;2024-08-12;Corte a Maquina;;55;0
C156;João Felipe das Neves;64;2024-08-12;Corte de Cabelo;;70;0
C089;Sr. Alexandre Cavalcanti;10;2024-08-12;Corte de Cabelo;;70;0
C246;Sr. Cauê da Costa;58;2024-08-12;Combo 1;Pomada de cabelo;110;89
C051;Lorenzo Fernandes;39;2024-08-12;Combo 1;Balm;110;49
C021;Breno Nogueira;27;2024-08-12;Barba Modelada;;55;0
C067;João Felipe Monteiro;49;2024-08-12;Corte a Maquina;Pomada de cabelo;55;89
C078;Luiz Fernando Costa;50;2024-08-13;Acabamento;Shampoo de barba;28;49
C138;Cauã Teixeira;2;2024-08-13;Corte a Maquina;;55;0
C055;Sr. Joaquim Cavalcanti;10;2024-08-13;Corte a Maquina;Pomada de cabelo;55;89
C043;Dr. Kaique Campos;35;2024-08-13;Corte de Cabelo;;70;0
C072;João Lucas Cunha;79;2024-08-13;Corte de Cabelo;;70;0
C017;Alexandre das Neves;66;2024-08-13;Corte de Cabelo;Shampoo de barba;70;49
C010;Benjamin Fernandes;77;2024-08-13;Corte de Cabelo;;70;0
C237;Luiz Gustavo Gonçalves;70;2024-08-13;Combo 1;;110;0
C173;Lucca da Paz;72;2024-08-14;Combo 1;;110;0
C102;Kevin Moraes;70;2024-08-14;Acabamento;;28;0
C105;João Vitor Cunha;56;2024-08-14;Corte de Cabelo;;70;0
C231;Francisco Vieira;53;2024-08-14;Depilação de orelha;Pomada de cabelo;35;89
C072;João Lucas Cunha;79;2024-08-14;Sobrancelha;Balm;35;49
C171;Erick Ferreira;18;2024-08-14;Depilação de nariz;;35;0
C115;Bernardo Viana;16;2024-08-14;Combo 1;;110;0
C231;Francisco Vieira;53;2024-08-14;Combo 2;;100;0
C168;Bruno Pires;10;2024-08-14;Corte de Cabelo;;70;0
C018;Benício das Neves;79;2024-08-14;Corte de Cabelo;;70;0
C028;Davi Lucas da Costa;2;2024-08-14;Combo 1;;110;0
C181;Dr. Enzo Gabriel Pinto;27;2024-08-14;Corte de Cabelo;Shampoo de barba;70;49
C110;Diego Moraes;19;2024-08-14;Combo 1;;110;0
C145;Pedro Henrique Vieira;66;2024-08-14;Corte de Cabelo;;70;0
C029;Pedro Miguel da Cunha;22;2024-08-15;Barba Modelada;;55;0
C103;João Vitor Martins;35;2024-08-15;Corte de Cabelo;;70;0
C016;Levi Pereira;31;2024-08-15;Corte de Cabelo;;70;0
C016;Levi Pereira;31;2024-08-15;Sobrancelha;Shampoo de barba;35;49
C157;Erick da Cruz;4;2024-08-15;Combo 1;Pomada de cabelo;110;89
C099;Lucas Gabriel Almeida;19;2024-08-15;Hidratação;Balm;70;49
C121;Eduardo Nascimento;51;2024-08-15;Corte de Cabelo;Pomada de cabelo;70;89
C161;Luiz Miguel Sales;32;2024-08-15;Combo 1;;110;0
C175;Diogo Almeida;35;2024-08-15;Acabamento;;28;0
C035;Cauê Pereira;45;2024-08-15;Combo 1;Balm;110;49
C111;Antônio Alves;67;2024-08-15;Combo 1;;110;0
C079;João Guilherme Dias;36;2024-08-15;Barba Modelada;Balm;55;49
C146;Sr. Davi Luiz Cardoso;79;2024-08-15;Combo 1;;110;0
C169;Alexandre Gomes;70;2024-08-16;Barba Modelada;Shampoo de barba;55;49
C027;Dr. Kaique Farias;37;2024-08-16;Combo 2;;100;0
C236;Eduardo Ramos;26;2024-08-16;Barba Modelada;;55;0
C066;Benício Moreira;22;2024-08-16;Corte de Cabelo;;70;0
C012;Yago Pereira;6;2024-08-16;Combo 1;;110;0
C042;João Vitor Cardoso;79;2024-08-16;Depilação de orelha;Shampoo de barba;35;49
C044;Francisco da Cruz;7;2024-08-16;Combo 1;;110;0
C118;Ryan Cavalcanti;56;2024-08-16;Depilação de nariz;;35;0
C194;Kevin Silva;77;2024-08-16;Depilação de nariz;;35;0
C092;Marcos Vinicius Nogueira;42;2024-08-16;Combo 1;;110;0
C191;Enrico Peixoto;10;2024-08-16;Combo 1;;110;0
C108;Dr. Luiz Fernando Porto;48;2024-08-16;Combo 2;;100;0
C110;Diego Moraes;19;2024-08-16;Corte de Cabelo;;70;0
C148;Sr. Enrico Teixeira;21;2024-08-16;Combo 2;;100;0
C156;João Felipe das Neves;64;2024-08-16;Combo 1;;110;0
C039;Paulo Cardoso;14;2024-08-17;Combo 1;;110;0
C022;Danilo Fernandes;71;2024-08-17;Depilação de nariz;Shampoo de barba;35;49
C123;Diogo Mendes;78;2024-08-17;Corte de Cabelo;;70;0
C009;Matheus da Cunha;13;2024-08-17;Corte de Cabelo;;70;0
C167;Marcos Vinicius Ferreira;64;2024-08-17;Combo 1;;110;0
C076;Marcelo Mendes;22;2024-08-17;Combo 2;;100;0
C008;Dr. Calebe Caldeira;71;2024-08-17;Combo 2;;100;0
C075;Thiago da Rosa;33;2024-08-17;Corte a Maquina;Shampoo de barba;55;49
C237;Luiz Gustavo Gonçalves;70;2024-08-17;Acabamento;;28;0
C229;Fernando Castro;14;2024-08-17;Corte de Cabelo;;70;0
C111;Antônio Alves;67;2024-08-18;Corte de Cabelo;;70;0
C243;Diogo Ribeiro;61;2024-08-18;Corte de Cabelo;;70;0
C017;Alexandre das Neves;66;2024-08-18;Corte a Maquina;Shampoo de barba;55;49
C244;Sr. Benjamin Moura;33;2024-08-18;Depilação de nariz;;35;0
C117;Henrique Barros;22;2024-08-18;Combo 1;;110;0
C190;Luiz Felipe Carvalho;30;2024-08-18;Sobrancelha;;35;0
C092;Marcos Vinicius Nogueira;42;2024-08-18;Depilação de orelha;Balm;35;49
C004;Sr. Davi Luiz Gomes;33;2024-08-18;Corte de Cabelo;Balm;70;49
C121;Eduardo Nascimento;51;2024-08-19;Barba Modelada;;55;0
C112;Dr. Erick Ferreira;65;2024-08-19;Combo 1;;110;0
C212;Breno da Costa;71;2024-08-19;Corte de Cabelo;Shampoo de barba;70;49
C091;Marcos Vinicius Castro;74;2024-08-19;Depilação de orelha;Shampoo de barba;35;49
C070;Davi Luiz Fogaça;36;2024-08-19;Barba Modelada;;55;0
C076;Marcelo Mendes;22;2024-08-19;Corte a Maquina;;55;0
C197;Dr. Lucca Porto;77;2024-08-19;Combo 1;;110;0
C023;Luiz Gustavo Moreira;55;2024-08-19;Corte de Cabelo;Shampoo de barba;70;49
C181;Dr. Enzo Gabriel Pinto;27;2024-08-20;Corte de Cabelo;;70;0
C175;Diogo Almeida;35;2024-08-20;Combo 2;Shampoo de barba;100;49
C105;João Vitor Cunha;56;2024-08-20;Depilação de orelha;;35;0
C216;Thales Almeida;62;2024-08-20;Combo 1;;110;0
C213;Sr. Luiz Henrique da Conceição;18;2024-08-20;Corte de Cabelo;;70;0
C240;Benjamin Lima;56;2024-08-20;Corte de Cabelo;Balm;70;49
C070;Davi Luiz Fogaça;36;2024-08-20;Corte de Cabelo;Shampoo de barba;70;49
C017;Alexandre das Neves;66;2024-08-20;Depilação de orelha;;35;0
C074;Lucas Gabriel Azevedo;70;2024-08-20;Corte de Cabelo;;70;0
C132;João Vitor Azevedo;45;2024-08-20;Corte de Cabelo;;70;0
C050;Pedro Henrique Fogaça;72;2024-08-20;Combo 1;;110;0
C101;Rodrigo Ferreira;73;2024-08-20;Corte de Cabelo;;70;0
C023;Luiz Gustavo Moreira;55;2024-08-21;Corte a Maquina;Pomada de cabelo;55;89
C154;João Guilherme Ribeiro;78;2024-08-21;Corte a Maquina;;55;0
C177;Thiago Melo;79;2024-08-21;Corte de Cabelo;Balm;70;49
C118;Ryan Cavalcanti;56;2024-08-21;Acabamento;;28;0
C057;Sr. Juan Cavalcanti;31;2024-08-21;Combo 2;;100;0
C098;Dr. Nathan Viana;35;2024-08-21;Depilação de orelha;Shampoo de barba;35;49
C140;Cauã Freitas;66;2024-08-21;Limpeza de pele;;45;0
C147;Miguel Alves;27;2024-08-21;Corte de Cabelo;;70;0
C036;Dr. Davi Lucas Azevedo;15;2024-08-21;Combo 1;;110;0
C162;Breno da Paz;9;2024-08-21;Corte a Maquina;;55;0
C186;Rodrigo Castro;68;2024-08-21;Combo 2;;100;0
C225;Sr. João Felipe Pires;56;2024-08-21;Corte a Maquina;Shampoo de barba;55;49
C087;Augusto Nunes;53;2024-08-22;Corte de Cabelo;;70;0
C222;Antônio Carvalho;14;2024-08-22;Combo 1;Balm;110;49
C152;Heitor Vieira;69;2024-08-22;Combo 1;;110;0
C217;Thales Ferreira;33;2024-08-22;Corte de Cabelo;Balm;70;49
C132;João Vitor Azevedo;45;2024-08-22;Corte de Cabelo;Pomada de cabelo;70;89
C180;Bryan Azevedo;71;2024-08-22;Hidratação;Pomada de cabelo;70;89
C010;Benjamin Fernandes;77;2024-08-22;Corte de Cabelo;Pomada de cabelo;70;89
C008;Dr. Calebe Caldeira;71;2024-08-22;Barba Modelada;;55;0
C100;Marcos Vinicius Novaes;33;2024-08-22;Limpeza de pele;Balm;45;49
C190;Luiz Felipe Carvalho;30;2024-08-22;Corte de Cabelo;;70;0
C115;Bernardo Viana;16;2024-08-23;Corte de Cabelo;;70;0
C163;Thomas Cardoso;32;2024-08-23;Corte de Cabelo;Pomada de cabelo;70;89
C144;Enrico Moura;40;2024-08-23;Corte de Cabelo;;70;0
C034;João Moraes;29;2024-08-23;Combo 2;;100;0
C228;Benjamin Carvalho;8;2024-08-23;Combo 1;;110;0
C137;Danilo Viana;60;2024-08-23;Hidratação;Shampoo de barba;70;49
C063;Marcos Vinicius da Mata;37;2024-08-23;Depilação de orelha;Shampoo de barba;35;49
C063;Marcos Vinicius da Mata;37;2024-08-23;Combo 1;;110;0
C215;Dr. Luiz Gustavo da Luz;75;2024-08-23;Combo 1;;110;0
C219;Lucca Nogueira;54;2024-08-23;Corte de Cabelo;;70;0
C247;Dr. Danilo Caldeira;72;2024-08-23;Combo 1;;110;0
C014;Luiz Henrique Caldeira;13;2024-08-24;Corte a Maquina;;55;0
C041;Arthur Silveira;46;2024-08-24;Corte a Maquina;;55;0
C035;Cauê Pereira;45;2024-08-24;Combo 1;;110;0
C162;Breno da Paz;9;2024-08-24;Corte de Cabelo;Pomada de cabelo;70;89
C065;Vinicius Aragão;48;2024-08-24;Corte a Maquina;;55;0
C065;Vinicius Aragão;48;2024-08-24;Corte de Cabelo;Balm;70;49
C026;João Felipe Cavalcanti;77;2024-08-24;Corte de Cabelo;;70;0
C002;Raul da Rocha;5;2024-08-24;Corte de Cabelo;Shampoo de barba;70;49
C215;Dr. Luiz Gustavo da Luz;75;2024-08-24;Sobrancelha;;35;0
C022;Danilo Fernandes;71;2024-08-24;Corte de Cabelo;Pomada de cabelo;70;89
C106;Sr. Yago Jesus;76;2024-08-24;Combo 1;;110;0
C099;Lucas Gabriel Almeida;19;2024-08-24;Corte de Cabelo;;70;0
C099;Lucas Gabriel Almeida;19;2024-08-24;Combo 1;;110;0
C119;Erick Caldeira;78;2024-08-24;Sobrancelha;;35;0
C126;Davi da Cunha;34;2024-08-24;Corte a Maquina;Shampoo de barba;55;49
C152;Heitor Vieira;69;2024-08-24;Combo 2;;100;0
C219;Lucca Nogueira;54;2024-08-24;Barba Modelada;;55;0
C236;Eduardo Ramos;26;2024-08-25;Combo 1;Balm;110;49
C198;Dr. Luiz Miguel Vieira;30;2024-08-25;Corte de Cabelo;Balm;70;49
C029;Pedro Miguel da Cunha;22;2024-08-25;Barba Modelada;;55;0
C144;Enrico Moura;40;2024-08-25;Acabamento;Shampoo de barba;28;49
C167;Marcos Vinicius Ferreira;64;2024-08-25;Acabamento;Pomada de cabelo;28;89
C202;Breno Vieira;31;2024-08-25;Corte de Cabelo;Pomada de cabelo;70;89
C210;João Miguel da Paz;64;2024-08-25;Corte de Cabelo;Pomada de cabelo;70;89
C073;Sr. Diogo da Luz;23;2024-08-25;Combo 1;;110;0
C187;Ian Moraes;59;2024-08-25;Barba Modelada;Balm;55;49
C101;Rodrigo Ferreira;73;2024-08-25;Corte a Maquina;;55;0
C196;Gabriel Peixoto;31;2024-08-25;Combo 1;;110;0
C066;Benício Moreira;22;2024-08-25;Corte de Cabelo;;70;0
C159;João Ribeiro;48;2024-08-25;Combo 1;;110;0
C226;Pedro Henrique Jesus;54;2024-08-25;Barba Modelada;;55;0
C064;Felipe Lopes;60;2024-08-26;Combo 1;Pomada de cabelo;110;89
C101;Rodrigo Ferreira;73;2024-08-26;Hidratação;;70;0
C246;Sr. Cauê da Costa;58;2024-08-26;Corte de Cabelo;Pomada de cabelo;70;89
C018;Benício das Neves;79;2024-08-26;Barba Modelada;;55;0
C196;Gabriel Peixoto;31;2024-08-27;Corte de Cabelo;;70;0
C088;Sr. Bruno Rocha;36;2024-08-27;Hidratação;Shampoo de barba;70;49
C076;Marcelo Mendes;22;2024-08-27;Hidratação;;70;0
C051;Lorenzo Fernandes;39;2024-08-27;Depilação de orelha;;35;0
C152;Heitor Vieira;69;2024-08-27;Corte a Maquina;;55;0
C032;Gabriel Teixeira;37;2024-08-27;Barba Modelada;;55;0
C138;Cauã Teixeira;2;2024-08-27;Combo 1;;110;0
C074;Lucas Gabriel Azevedo;70;2024-08-27;Corte de Cabelo;Shampoo de barba;70;49
C027;Dr. Kaique Farias;37;2024-08-27;Depilação de nariz;;35;0
C039;Paulo Cardoso;14;2024-08-27;Corte a Maquina;;55;0
